ID,Vehicles
20171027022,15.25
20171027032,20.25
20171027042,11.5
20171027052,17.25
20171027062,9.25
20171027072,11.0
20171027082,13.0
20171027092,20.25
20171027102,24.5
20171027112,28.0
20171027122,18.5
20171027132,16.25
20171027142,17.5
20171027152,15.5
20171027162,18.0
20171027172,18.75
20171027182,34.0
20171027192,34.75
20171027202,33.25
20171027212,31.75
20171027222,29.5
20171027232,16.5
20171028002,16.25
20171028012,24.25
20171028022,12.75
20171028032,21.0
20171028042,20.0
20171028052,11.75
20171028062,10.25
20171028072,19.25
20171028082,18.5
20171028092,18.75
20171028102,21.75
20171028112,25.0
20171028122,32.25
20171028132,30.5
20171028142,32.75
20171028152,18.5
20171028162,16.25
20171028172,16.25
20171028182,16.75
20171028192,31.0
20171028202,17.0
20171028212,31.5
20171028222,25.25
20171028232,16.0
20171029002,25.75
20171029012,20.0
20171029022,18.0
20171029032,10.25
20171029042,10.25
20171029052,10.5
20171029062,11.5
20171029072,14.75
20171029082,9.25
20171029092,9.5
20171029102,19.5
20171029112,18.5
20171029122,7.75
20171029132,9.75
20171029142,15.0
20171029152,8.5
20171029162,20.75
20171029172,12.75
20171029182,13.5
20171029192,14.75
20171029202,22.0
20171029212,19.25
20171029222,13.5
20171029232,19.5
20171030002,15.0
20171030012,18.75
20171030022,15.5
20171030032,13.5
20171030042,13.0
20171030052,11.25
20171030062,13.0
20171030072,8.0
20171030082,14.25
20171030092,11.25
20171030102,15.0
20171030112,9.25
20171030122,12.25
20171030132,7.25
20171030142,7.25
20171030152,19.0
20171030162,18.25
20171030172,16.5
20171030182,10.0
20171030192,14.5
20171030202,13.75
20171030212,14.5
20171030222,11.75
20171030232,13.0
20171031002,18.75
20171031012,17.25
20171031022,21.0
20171031032,15.5
20171031042,15.5
20171031052,14.25
20171031062,16.5
20171031072,14.75
20171031082,13.5
20171031092,28.0
20171031102,21.5
20171031112,22.25
20171031122,12.75
20171031132,12.25
20171031142,13.75
20171031152,25.5
20171031162,25.25
20171031172,26.5
20171031182,27.25
20171031192,31.25
20171031202,18.75
20171031212,31.25
20171031222,30.75
20171031232,14.5
20170701003,11.5
20170701013,10.5
20170701023,6.75
20170701033,9.0
20170701043,5.25
20170701053,5.75
20170701063,6.25
20170701073,8.25
20170701083,10.5
20170701093,12.5
20170701103,14.0
20170701113,22.75
20170701123,19.5
20170701133,17.25
20170701143,20.0
20170701153,12.75
20170701163,20.25
20170701173,17.25
20170701183,16.0
20170701193,19.25
20170701203,21.75
20170701213,16.75
20170701223,12.0
20170701233,12.75
20170702003,13.5
20170702013,9.0
20170702023,7.0
20170702033,7.25
20170702043,5.75
20170702053,7.5
20170702063,5.25
20170702073,7.5
20170702083,6.75
20170702093,13.0
20170702103,17.75
20170702113,17.0
20170702123,15.5
20170702133,17.5
20170702143,15.25
20170702153,15.75
20170702163,12.5
20170702173,12.25
20170702183,14.0
20170702193,16.25
20170702203,17.75
20170702213,14.0
20170702223,12.5
20170702233,9.25
20170703003,14.25
20170703013,8.5
20170703023,6.75
20170703033,4.25
20170703043,4.25
20170703053,5.25
20170703063,5.0
20170703073,7.0
20170703083,8.0
20170703093,10.25
20170703103,14.0
20170703113,16.25
20170703123,15.75
20170703133,11.75
20170703143,10.0
20170703153,8.25
20170703163,10.25
20170703173,12.25
20170703183,12.75
20170703193,11.75
20170703203,11.0
20170703213,7.75
20170703223,8.75
20170703233,12.5
20170704003,8.0
20170704013,6.75
20170704023,6.75
20170704033,4.0
20170704043,5.75
20170704053,4.25
20170704063,6.5
20170704073,7.0
20170704083,7.75
20170704093,10.25
20170704103,8.75
20170704113,11.0
20170704123,13.0
20170704133,9.25
20170704143,10.25
20170704153,10.25
20170704163,8.75
20170704173,14.0
20170704183,12.25
20170704193,13.25
20170704203,7.75
20170704213,9.75
20170704223,9.25
20170704233,10.5
20170705003,8.75
20170705013,7.0
20170705023,8.25
20170705033,8.0
20170705043,7.25
20170705053,5.5
20170705063,5.25
20170705073,5.75
20170705083,7.5
20170705093,10.0
20170705103,13.75
20170705113,17.25
20170705123,16.0
20170705133,15.25
20170705143,21.0
20170705153,22.5
20170705163,13.75
20170705173,14.75
20170705183,16.5
20170705193,13.0
20170705203,18.25
20170705213,14.75
20170705223,18.25
20170705233,11.5
20170706003,9.5
20170706013,12.75
20170706023,12.25
20170706033,6.0
20170706043,6.5
20170706053,6.0
20170706063,9.0
20170706073,9.75
20170706083,10.25
20170706093,9.75
20170706103,13.25
20170706113,14.5
20170706123,12.5
20170706133,15.25
20170706143,18.0
20170706153,20.0
20170706163,13.5
20170706173,20.5
20170706183,12.75
20170706193,23.75
20170706203,14.25
20170706213,10.25
20170706223,14.5
20170706233,11.25
20170707003,18.0
20170707013,9.25
20170707023,9.5
20170707033,7.25
20170707043,5.25
20170707053,5.75
20170707063,5.75
20170707073,7.25
20170707083,9.25
20170707093,12.0
20170707103,13.25
20170707113,11.75
20170707123,17.5
20170707133,17.0
20170707143,15.75
20170707153,20.0
20170707163,12.75
20170707173,9.75
20170707183,19.75
20170707193,21.25
20170707203,16.25
20170707213,12.5
20170707223,13.25
20170707233,12.25
20170708003,16.0
20170708013,7.75
20170708023,8.0
20170708033,9.75
20170708043,4.25
20170708053,5.25
20170708063,6.0
20170708073,4.75
20170708083,8.75
20170708093,10.0
20170708103,13.25
20170708113,16.75
20170708123,14.25
20170708133,13.5
20170708143,14.0
20170708153,15.25
20170708163,21.0
20170708173,15.25
20170708183,16.25
20170708193,18.5
20170708203,18.0
20170708213,15.0
20170708223,14.0
20170708233,15.0
20170709003,11.75
20170709013,7.5
20170709023,7.5
20170709033,4.75
20170709043,8.25
20170709053,8.25
20170709063,6.25
20170709073,5.75
20170709083,13.5
20170709093,18.75
20170709103,18.0
20170709113,20.0
20170709123,15.0
20170709133,14.75
20170709143,17.75
20170709153,28.0
20170709163,27.75
20170709173,18.75
20170709183,18.25
20170709193,16.25
20170709203,18.5
20170709213,15.25
20170709223,14.0
20170709233,11.25
20170710003,13.5
20170710013,10.25
20170710023,7.75
20170710033,5.25
20170710043,7.0
20170710053,5.0
20170710063,4.75
20170710073,6.25
20170710083,8.5
20170710093,14.75
20170710103,15.5
20170710113,10.75
20170710123,14.75
20170710133,12.0
20170710143,11.25
20170710153,13.75
20170710163,21.25
20170710173,19.25
20170710183,17.0
20170710193,16.5
20170710203,13.75
20170710213,11.0
20170710223,12.5
20170710233,12.25
20170711003,10.25
20170711013,6.5
20170711023,7.5
20170711033,8.25
20170711043,5.25
20170711053,5.0
20170711063,7.5
20170711073,6.75
20170711083,12.25
20170711093,8.25
20170711103,14.75
20170711113,13.75
20170711123,13.25
20170711133,14.0
20170711143,14.5
20170711153,14.25
20170711163,16.5
20170711173,13.75
20170711183,15.5
20170711193,11.75
20170711203,13.5
20170711213,13.0
20170711223,11.75
20170711233,10.75
20170712003,10.25
20170712013,11.5
20170712023,5.25
20170712033,5.5
20170712043,6.25
20170712053,6.0
20170712063,6.5
20170712073,6.25
20170712083,10.25
20170712093,13.25
20170712103,15.0
20170712113,15.0
20170712123,18.75
20170712133,17.0
20170712143,15.75
20170712153,18.25
20170712163,14.25
20170712173,19.0
20170712183,16.0
20170712193,22.75
20170712203,14.75
20170712213,16.25
20170712223,11.75
20170712233,12.75
20170713003,17.25
20170713013,12.25
20170713023,10.0
20170713033,11.75
20170713043,5.25
20170713053,5.75
20170713063,7.75
20170713073,8.75
20170713083,14.25
20170713093,14.0
20170713103,16.25
20170713113,11.75
20170713123,22.5
20170713133,23.75
20170713143,20.75
20170713153,24.25
20170713163,23.0
20170713173,14.75
20170713183,54.5
20170713193,53.75
20170713203,21.25
20170713213,19.0
20170713223,22.25
20170713233,17.25
20170714003,14.75
20170714013,8.5
20170714023,8.75
20170714033,9.0
20170714043,7.0
20170714053,5.75
20170714063,9.25
20170714073,12.25
20170714083,12.5
20170714093,16.5
20170714103,20.0
20170714113,18.5
20170714123,20.5
20170714133,18.75
20170714143,20.75
20170714153,26.5
20170714163,21.25
20170714173,21.75
20170714183,42.0
20170714193,17.25
20170714203,24.5
20170714213,27.25
20170714223,21.75
20170714233,23.0
20170715003,18.0
20170715013,11.0
20170715023,6.0
20170715033,9.25
20170715043,7.5
20170715053,5.25
20170715063,6.75
20170715073,7.25
20170715083,9.75
20170715093,15.25
20170715103,18.5
20170715113,19.25
20170715123,19.25
20170715133,17.5
20170715143,19.25
20170715153,16.0
20170715163,16.0
20170715173,21.75
20170715183,17.0
20170715193,44.0
20170715203,30.25
20170715213,38.25
20170715223,37.0
20170715233,25.0
20170716003,26.25
20170716013,16.75
20170716023,10.75
20170716033,9.25
20170716043,8.75
20170716053,9.5
20170716063,6.25
20170716073,9.25
20170716083,14.75
20170716093,15.0
20170716103,19.75
20170716113,19.5
20170716123,23.5
20170716133,23.0
20170716143,19.0
20170716153,21.25
20170716163,23.5
20170716173,24.25
20170716183,15.75
20170716193,17.5
20170716203,43.75
20170716213,37.25
20170716223,26.25
20170716233,30.5
20170717003,17.75
20170717013,15.5
20170717023,8.75
20170717033,7.25
20170717043,6.0
20170717053,8.75
20170717063,6.5
20170717073,8.25
20170717083,9.75
20170717093,16.5
20170717103,19.25
20170717113,14.25
20170717123,23.0
20170717133,20.25
20170717143,15.75
20170717153,17.5
20170717163,21.0
20170717173,18.0
20170717183,15.5
20170717193,12.25
20170717203,15.0
20170717213,15.25
20170717223,16.5
20170717233,14.5
20170718003,12.25
20170718013,10.75
20170718023,7.5
20170718033,6.5
20170718043,5.75
20170718053,7.25
20170718063,7.5
20170718073,8.25
20170718083,9.75
20170718093,13.5
20170718103,19.5
20170718113,17.25
20170718123,17.75
20170718133,21.5
20170718143,16.5
20170718153,21.0
20170718163,15.5
20170718173,15.25
20170718183,13.75
20170718193,14.5
20170718203,15.0
20170718213,16.25
20170718223,13.25
20170718233,16.25
20170719003,13.0
20170719013,13.0
20170719023,9.5
20170719033,5.25
20170719043,5.25
20170719053,7.25
20170719063,7.25
20170719073,6.5
20170719083,7.25
20170719093,10.75
20170719103,19.5
20170719113,21.25
20170719123,17.75
20170719133,24.5
20170719143,29.5
20170719153,22.25
20170719163,18.5
20170719173,22.0
20170719183,22.75
20170719193,22.25
20170719203,19.0
20170719213,18.0
20170719223,21.75
20170719233,22.25
20170720003,14.5
20170720013,13.75
20170720023,8.25
20170720033,8.25
20170720043,7.75
20170720053,9.0
20170720063,6.25
20170720073,8.0
20170720083,8.75
20170720093,10.0
20170720103,14.75
20170720113,20.25
20170720123,25.25
20170720133,20.25
20170720143,28.5
20170720153,22.75
20170720163,16.25
20170720173,26.25
20170720183,20.25
20170720193,23.25
20170720203,23.25
20170720213,25.0
20170720223,22.0
20170720233,17.5
20170721003,23.0
20170721013,10.5
20170721023,7.75
20170721033,7.25
20170721043,8.0
20170721053,7.25
20170721063,6.25
20170721073,10.25
20170721083,10.5
20170721093,10.25
20170721103,16.5
20170721113,23.75
20170721123,24.25
20170721133,15.5
20170721143,67.75
20170721153,34.0
20170721163,17.0
20170721173,31.75
20170721183,49.75
20170721193,41.5
20170721203,31.5
20170721213,27.75
20170721223,26.0
20170721233,23.5
20170722003,20.25
20170722013,18.5
20170722023,12.0
20170722033,7.0
20170722043,9.0
20170722053,7.75
20170722063,10.0
20170722073,9.0
20170722083,14.25
20170722093,24.0
20170722103,19.5
20170722113,27.25
20170722123,29.25
20170722133,19.75
20170722143,66.25
20170722153,42.0
20170722163,37.0
20170722173,35.75
20170722183,29.75
20170722193,28.75
20170722203,24.0
20170722213,31.25
20170722223,37.5
20170722233,27.25
20170723003,45.25
20170723013,13.25
20170723023,9.25
20170723033,11.5
20170723043,12.0
20170723053,14.75
20170723063,14.0
20170723073,13.0
20170723083,13.25
20170723093,23.25
20170723103,26.5
20170723113,32.5
20170723123,34.0
20170723133,29.25
20170723143,38.0
20170723153,23.0
20170723163,31.25
20170723173,40.5
20170723183,36.75
20170723193,31.25
20170723203,23.5
20170723213,23.25
20170723223,30.25
20170723233,33.25
20170724003,28.75
20170724013,15.75
20170724023,16.0
20170724033,13.0
20170724043,9.5
20170724053,7.75
20170724063,9.25
20170724073,14.75
20170724083,13.75
20170724093,21.5
20170724103,29.0
20170724113,25.0
20170724123,27.5
20170724133,20.0
20170724143,29.0
20170724153,28.0
20170724163,20.25
20170724173,36.75
20170724183,30.0
20170724193,22.25
20170724203,23.0
20170724213,19.5
20170724223,32.0
20170724233,25.25
20170725003,18.25
20170725013,15.0
20170725023,12.75
20170725033,7.75
20170725043,7.5
20170725053,6.75
20170725063,11.5
20170725073,12.0
20170725083,10.25
20170725093,11.0
20170725103,25.75
20170725113,24.75
20170725123,26.0
20170725133,27.25
20170725143,13.5
20170725153,22.5
20170725163,16.5
20170725173,17.5
20170725183,19.5
20170725193,16.5
20170725203,16.75
20170725213,22.5
20170725223,22.25
20170725233,16.0
20170726003,16.25
20170726013,11.0
20170726023,6.25
20170726033,6.5
20170726043,6.0
20170726053,6.25
20170726063,5.75
20170726073,9.75
20170726083,10.75
20170726093,14.25
20170726103,13.25
20170726113,25.75
20170726123,15.0
20170726133,19.5
20170726143,18.0
20170726153,18.0
20170726163,18.0
20170726173,26.25
20170726183,17.75
20170726193,14.25
20170726203,23.0
20170726213,20.75
20170726223,20.0
20170726233,16.5
20170727003,14.5
20170727013,12.25
20170727023,7.5
20170727033,9.25
20170727043,8.0
20170727053,4.75
20170727063,7.0
20170727073,11.0
20170727083,10.75
20170727093,14.25
20170727103,12.0
20170727113,20.75
20170727123,24.75
20170727133,23.0
20170727143,21.25
20170727153,20.25
20170727163,31.25
20170727173,19.5
20170727183,25.0
20170727193,20.0
20170727203,22.5
20170727213,20.75
20170727223,15.75
20170727233,14.75
20170728003,12.25
20170728013,15.25
20170728023,11.25
20170728033,5.75
20170728043,4.25
20170728053,4.5
20170728063,8.5
20170728073,9.5
20170728083,10.25
20170728093,15.5
20170728103,20.0
20170728113,27.25
20170728123,17.5
20170728133,19.25
20170728143,30.25
20170728153,19.0
20170728163,21.75
20170728173,29.25
20170728183,20.0
20170728193,20.75
20170728203,18.0
20170728213,21.75
20170728223,16.75
20170728233,19.5
20170729003,12.0
20170729013,13.25
20170729023,11.25
20170729033,12.5
20170729043,6.25
20170729053,5.75
20170729063,8.0
20170729073,10.75
20170729083,9.25
20170729093,13.0
20170729103,20.0
20170729113,19.25
20170729123,14.5
20170729133,19.0
20170729143,18.0
20170729153,21.0
20170729163,20.0
20170729173,15.25
20170729183,20.75
20170729193,26.5
20170729203,26.25
20170729213,14.25
20170729223,15.0
20170729233,21.75
20170730003,8.75
20170730013,8.75
20170730023,11.75
20170730033,7.5
20170730043,4.75
20170730053,5.5
20170730063,6.5
20170730073,7.75
20170730083,8.5
20170730093,10.0
20170730103,12.0
20170730113,18.5
20170730123,14.0
20170730133,17.25
20170730143,16.5
20170730153,17.5
20170730163,23.5
20170730173,20.75
20170730183,18.5
20170730193,27.25
20170730203,15.0
20170730213,18.25
20170730223,17.5
20170730233,20.75
20170731003,9.5
20170731013,7.75
20170731023,8.0
20170731033,5.0
20170731043,5.0
20170731053,5.5
20170731063,7.0
20170731073,7.75
20170731083,6.75
20170731093,9.25
20170731103,8.75
20170731113,8.25
20170731123,7.0
20170731133,14.5
20170731143,14.75
20170731153,10.0
20170731163,16.75
20170731173,15.5
20170731183,17.0
20170731193,16.0
20170731203,13.75
20170731213,14.0
20170731223,11.0
20170731233,18.5
20170801003,9.75
20170801013,11.25
20170801023,5.25
20170801033,7.5
20170801043,5.25
20170801053,5.75
20170801063,6.0
20170801073,6.0
20170801083,7.0
20170801093,8.5
20170801103,15.5
20170801113,11.75
20170801123,16.0
20170801133,14.25
20170801143,19.0
20170801153,14.0
20170801163,14.0
20170801173,15.75
20170801183,13.0
20170801193,13.75
20170801203,17.5
20170801213,17.75
20170801223,18.75
20170801233,17.75
20170802003,11.25
20170802013,12.25
20170802023,8.75
20170802033,8.75
20170802043,7.0
20170802053,6.0
20170802063,5.75
20170802073,8.25
20170802083,8.75
20170802093,12.5
20170802103,10.75
20170802113,14.75
20170802123,15.5
20170802133,16.75
20170802143,19.0
20170802153,16.0
20170802163,15.0
20170802173,14.0
20170802183,16.5
20170802193,18.25
20170802203,16.25
20170802213,14.5
20170802223,14.5
20170802233,12.75
20170803003,12.75
20170803013,10.5
20170803023,9.0
20170803033,4.75
20170803043,5.5
20170803053,5.0
20170803063,6.25
20170803073,5.75
20170803083,7.25
20170803093,7.5
20170803103,11.75
20170803113,14.25
20170803123,15.0
20170803133,11.0
20170803143,16.75
20170803153,11.25
20170803163,11.5
20170803173,14.25
20170803183,11.25
20170803193,13.25
20170803203,12.5
20170803213,10.5
20170803223,13.5
20170803233,14.0
20170804003,8.0
20170804013,7.5
20170804023,8.75
20170804033,6.25
20170804043,5.0
20170804053,4.75
20170804063,5.5
20170804073,6.5
20170804083,5.25
20170804093,5.75
20170804103,9.5
20170804113,10.75
20170804123,12.5
20170804133,9.0
20170804143,9.5
20170804153,8.5
20170804163,12.25
20170804173,12.0
20170804183,12.0
20170804193,10.25
20170804203,12.0
20170804213,10.0
20170804223,6.25
20170804233,8.5
20170805003,7.75
20170805013,6.25
20170805023,8.25
20170805033,6.0
20170805043,4.25
20170805053,4.0
20170805063,5.75
20170805073,7.25
20170805083,6.5
20170805093,9.5
20170805103,11.5
20170805113,11.25
20170805123,11.0
20170805133,12.5
20170805143,12.25
20170805153,10.0
20170805163,12.5
20170805173,9.25
20170805183,9.75
20170805193,8.75
20170805203,10.5
20170805213,8.5
20170805223,9.5
20170805233,5.75
20170806003,7.75
20170806013,8.5
20170806023,5.75
20170806033,3.75
20170806043,5.0
20170806053,5.25
20170806063,4.75
20170806073,5.5
20170806083,6.0
20170806093,9.0
20170806103,10.75
20170806113,10.25
20170806123,10.75
20170806133,7.75
20170806143,13.25
20170806153,12.5
20170806163,7.5
20170806173,11.75
20170806183,7.5
20170806193,11.25
20170806203,8.75
20170806213,9.0
20170806223,11.0
20170806233,12.75
20170807003,7.0
20170807013,9.25
20170807023,6.25
20170807033,7.0
20170807043,5.5
20170807053,4.0
20170807063,4.75
20170807073,5.5
20170807083,6.5
20170807093,7.0
20170807103,8.5
20170807113,10.5
20170807123,11.5
20170807133,13.0
20170807143,9.5
20170807153,11.75
20170807163,9.75
20170807173,10.5
20170807183,10.25
20170807193,11.0
20170807203,11.0
20170807213,12.5
20170807223,9.75
20170807233,13.0
20170808003,12.75
20170808013,8.0
20170808023,5.5
20170808033,5.0
20170808043,5.25
20170808053,4.0
20170808063,4.75
20170808073,5.0
20170808083,7.75
20170808093,10.0
20170808103,12.75
20170808113,15.0
20170808123,18.5
20170808133,14.75
20170808143,14.5
20170808153,14.5
20170808163,15.25
20170808173,17.0
20170808183,14.5
20170808193,13.75
20170808203,13.0
20170808213,13.0
20170808223,14.0
20170808233,13.75
20170809003,9.75
20170809013,8.0
20170809023,6.0
20170809033,6.25
20170809043,6.25
20170809053,6.0
20170809063,6.5
20170809073,5.5
20170809083,9.5
20170809093,8.75
20170809103,11.75
20170809113,13.25
20170809123,17.5
20170809133,16.25
20170809143,17.75
20170809153,17.5
20170809163,14.25
20170809173,14.75
20170809183,16.0
20170809193,19.0
20170809203,20.25
20170809213,24.75
20170809223,19.75
20170809233,19.5
20170810003,13.5
20170810013,12.25
20170810023,10.25
20170810033,8.75
20170810043,7.0
20170810053,6.0
20170810063,7.25
20170810073,8.25
20170810083,10.75
20170810093,14.0
20170810103,12.5
20170810113,15.25
20170810123,25.0
20170810133,15.5
20170810143,21.75
20170810153,19.0
20170810163,14.75
20170810173,17.0
20170810183,16.75
20170810193,23.5
20170810203,27.0
20170810213,22.5
20170810223,18.5
20170810233,20.25
20170811003,15.5
20170811013,13.5
20170811023,9.25
20170811033,8.5
20170811043,6.5
20170811053,6.0
20170811063,6.75
20170811073,10.5
20170811083,12.75
20170811093,12.5
20170811103,18.5
20170811113,17.5
20170811123,23.5
20170811133,16.25
20170811143,20.25
20170811153,22.5
20170811163,18.75
20170811173,18.75
20170811183,19.0
20170811193,30.75
20170811203,34.75
20170811213,27.0
20170811223,21.0
20170811233,16.75
20170812003,16.25
20170812013,10.75
20170812023,11.25
20170812033,5.5
20170812043,5.75
20170812053,6.0
20170812063,6.75
20170812073,9.75
20170812083,10.25
20170812093,16.0
20170812103,18.25
20170812113,24.75
20170812123,21.5
20170812133,22.75
20170812143,21.25
20170812153,21.75
20170812163,20.0
20170812173,17.25
20170812183,19.5
20170812193,19.5
20170812203,17.25
20170812213,15.5
20170812223,17.5
20170812233,13.25
20170813003,13.0
20170813013,10.25
20170813023,8.5
20170813033,5.5
20170813043,6.0
20170813053,5.25
20170813063,6.0
20170813073,6.5
20170813083,9.5
20170813093,8.25
20170813103,9.5
20170813113,14.5
20170813123,13.0
20170813133,11.25
20170813143,11.75
20170813153,12.0
20170813163,11.0
20170813173,13.75
20170813183,13.5
20170813193,13.5
20170813203,11.75
20170813213,9.75
20170813223,12.0
20170813233,11.5
20170814003,9.75
20170814013,8.5
20170814023,8.0
20170814033,6.25
20170814043,5.5
20170814053,3.75
20170814063,4.5
20170814073,7.25
20170814083,8.0
20170814093,8.5
20170814103,10.5
20170814113,10.25
20170814123,11.25
20170814133,11.25
20170814143,11.0
20170814153,9.75
20170814163,7.5
20170814173,9.0
20170814183,10.25
20170814193,11.5
20170814203,11.25
20170814213,11.75
20170814223,11.25
20170814233,13.0
20170815003,10.5
20170815013,9.25
20170815023,7.75
20170815033,5.5
20170815043,4.75
20170815053,4.5
20170815063,5.25
20170815073,6.75
20170815083,9.0
20170815093,6.75
20170815103,14.0
20170815113,13.5
20170815123,13.5
20170815133,11.75
20170815143,11.0
20170815153,13.25
20170815163,11.0
20170815173,10.5
20170815183,11.0
20170815193,14.25
20170815203,12.75
20170815213,22.75
20170815223,20.25
20170815233,12.25
20170816003,11.5
20170816013,13.25
20170816023,9.25
20170816033,7.25
20170816043,7.25
20170816053,7.0
20170816063,5.75
20170816073,8.0
20170816083,11.0
20170816093,10.25
20170816103,14.5
20170816113,16.75
20170816123,18.0
20170816133,19.75
20170816143,16.0
20170816153,16.5
20170816163,17.0
20170816173,21.5
20170816183,16.25
20170816193,13.75
20170816203,44.25
20170816213,37.25
20170816223,12.75
20170816233,22.75
20170817003,16.5
20170817013,7.75
20170817023,7.0
20170817033,7.0
20170817043,5.25
20170817053,6.5
20170817063,6.75
20170817073,7.75
20170817083,8.0
20170817093,8.25
20170817103,13.0
20170817113,16.0
20170817123,17.0
20170817133,15.75
20170817143,17.25
20170817153,16.0
20170817163,15.5
20170817173,16.0
20170817183,15.0
20170817193,13.25
20170817203,13.0
20170817213,13.5
20170817223,11.25
20170817233,14.75
20170818003,10.5
20170818013,9.0
20170818023,7.25
20170818033,7.0
20170818043,6.5
20170818053,5.25
20170818063,6.25
20170818073,6.5
20170818083,7.5
20170818093,7.5
20170818103,14.25
20170818113,14.0
20170818123,15.5
20170818133,17.5
20170818143,18.5
20170818153,14.75
20170818163,15.25
20170818173,14.5
20170818183,14.0
20170818193,11.5
20170818203,11.5
20170818213,11.75
20170818223,11.5
20170818233,13.25
20170819003,14.0
20170819013,9.25
20170819023,7.25
20170819033,6.25
20170819043,5.5
20170819053,7.5
20170819063,6.5
20170819073,8.75
20170819083,7.25
20170819093,8.25
20170819103,10.25
20170819113,13.25
20170819123,14.0
20170819133,19.25
20170819143,17.0
20170819153,16.25
20170819163,15.0
20170819173,14.25
20170819183,12.75
20170819193,11.25
20170819203,13.0
20170819213,12.0
20170819223,12.0
20170819233,10.75
20170820003,12.75
20170820013,9.0
20170820023,7.5
20170820033,6.75
20170820043,6.25
20170820053,5.75
20170820063,5.75
20170820073,6.0
20170820083,9.5
20170820093,7.75
20170820103,10.0
20170820113,13.25
20170820123,17.75
20170820133,21.0
20170820143,19.0
20170820153,15.25
20170820163,14.0
20170820173,12.0
20170820183,12.5
20170820193,14.5
20170820203,13.5
20170820213,10.75
20170820223,14.75
20170820233,11.5
20170821003,10.75
20170821013,7.25
20170821023,6.75
20170821033,6.75
20170821043,6.25
20170821053,6.25
20170821063,4.75
20170821073,5.0
20170821083,6.0
20170821093,7.25
20170821103,10.25
20170821113,11.5
20170821123,17.5
20170821133,20.0
20170821143,15.0
20170821153,13.75
20170821163,10.0
20170821173,11.5
20170821183,45.25
20170821193,32.0
20170821203,22.5
20170821213,13.5
20170821223,14.0
20170821233,19.5
20170822003,15.5
20170822013,9.75
20170822023,8.25
20170822033,9.0
20170822043,6.75
20170822053,8.0
20170822063,7.25
20170822073,7.75
20170822083,7.25
20170822093,9.0
20170822103,11.75
20170822113,14.25
20170822123,20.0
20170822133,15.25
20170822143,20.25
20170822153,14.0
20170822163,21.75
20170822173,24.75
20170822183,21.75
20170822193,22.0
20170822203,19.0
20170822213,20.5
20170822223,21.25
20170822233,17.5
20170823003,39.25
20170823013,11.0
20170823023,9.25
20170823033,7.75
20170823043,8.0
20170823053,8.25
20170823063,11.0
20170823073,8.5
20170823083,13.5
20170823093,12.5
20170823103,15.0
20170823113,27.0
20170823123,19.5
20170823133,17.0
20170823143,17.0
20170823153,17.0
20170823163,25.25
20170823173,26.0
20170823183,29.25
20170823193,35.0
20170823203,20.75
20170823213,20.25
20170823223,26.5
20170823233,23.0
20170824003,25.0
20170824013,16.75
20170824023,12.5
20170824033,11.25
20170824043,8.25
20170824053,6.25
20170824063,8.5
20170824073,9.75
20170824083,12.25
20170824093,19.5
20170824103,16.75
20170824113,23.5
20170824123,19.5
20170824133,25.25
20170824143,16.75
20170824153,20.5
20170824163,19.0
20170824173,17.0
20170824183,32.75
20170824193,30.0
20170824203,30.0
20170824213,30.0
20170824223,29.75
20170824233,36.5
20170825003,15.5
20170825013,11.25
20170825023,12.75
20170825033,10.75
20170825043,7.0
20170825053,7.75
20170825063,8.0
20170825073,11.0
20170825083,12.5
20170825093,18.0
20170825103,22.5
20170825113,27.75
20170825123,21.75
20170825133,19.5
20170825143,24.0
20170825153,25.5
20170825163,21.25
20170825173,18.25
20170825183,21.75
20170825193,30.5
20170825203,20.75
20170825213,21.25
20170825223,23.0
20170825233,16.25
20170826003,13.5
20170826013,11.25
20170826023,11.0
20170826033,8.0
20170826043,5.25
20170826053,6.5
20170826063,5.0
20170826073,8.0
20170826083,9.0
20170826093,13.5
20170826103,17.75
20170826113,20.25
20170826123,18.75
20170826133,16.5
20170826143,23.25
20170826153,22.0
20170826163,20.25
20170826173,18.0
20170826183,23.75
20170826193,21.5
20170826203,36.5
20170826213,19.0
20170826223,19.25
20170826233,15.0
20170827003,20.0
20170827013,13.0
20170827023,8.75
20170827033,6.25
20170827043,7.25
20170827053,3.5
20170827063,5.0
20170827073,7.75
20170827083,9.75
20170827093,10.75
20170827103,14.0
20170827113,17.0
20170827123,16.75
20170827133,15.0
20170827143,18.0
20170827153,14.5
20170827163,19.5
20170827173,19.25
20170827183,18.75
20170827193,33.5
20170827203,38.75
20170827213,65.25
20170827223,35.75
20170827233,24.25
20170828003,20.0
20170828013,15.25
20170828023,12.25
20170828033,9.5
20170828043,5.75
20170828053,6.5
20170828063,8.0
20170828073,10.0
20170828083,9.75
20170828093,12.0
20170828103,19.25
20170828113,17.75
20170828123,20.5
20170828133,15.25
20170828143,16.5
20170828153,19.25
20170828163,16.0
20170828173,20.5
20170828183,18.0
20170828193,45.5
20170828203,41.5
20170828213,54.75
20170828223,28.0
20170828233,33.75
20170829003,17.25
20170829013,13.25
20170829023,11.5
20170829033,7.5
20170829043,6.75
20170829053,5.25
20170829063,8.0
20170829073,10.0
20170829083,12.25
20170829093,15.5
20170829103,15.75
20170829113,21.5
20170829123,23.5
20170829133,16.5
20170829143,18.75
20170829153,19.0
20170829163,19.0
20170829173,19.0
20170829183,17.25
20170829193,20.0
