ID,default_payment_next_month
19096,0.0
1469,0.0
25197,1.0
673,0.0
24637,0.0
155,2.9802322e-07
21574,1.0
21270,0.0
5298,0.0
3074,1.0
125,0.0
13071,0.0
19891,0.0
800,0.0
20953,1.5497208e-06
15430,0.0
25389,0.0
9161,0.0
25387,3.874302e-07
24434,0.0
5084,1.0
29535,0.0
6279,1.0
6826,0.0
28540,0.0
5170,1.0
8319,0.0
27723,0.9999075
25702,0.0029895604
23579,0.0
14901,0.0011987984
20998,0.0
833,0.0
4086,0.0
11770,0.0
13933,1.0
18692,0.9999999
18455,0.9962231
563,0.99992836
24884,0.0
14182,0.0
27269,0.0
9362,0.79629934
18011,0.99104214
25567,0.0
14776,1.0
1791,0.0
19343,0.0
7018,9.23872e-07
27413,0.0
27539,0.0
14159,7.301569e-06
21527,0.0
14783,2.1874905e-05
16754,1.0
18025,0.0
924,1.0
16705,0.9999999
27917,0.0
25488,0.0
22951,0.25169212
4810,0.0
26143,0.0
1389,0.0
11393,0.99941677
22413,0.0
14306,1.090765e-05
16758,0.0
1519,0.0
9955,0.99999356
15801,0.1060254
21712,2.0861626e-07
9888,0.0
20847,0.0
9590,1.4901161e-07
3745,0.0
9787,0.0
8247,0.0
13222,1.0
29278,0.0
7869,0.9998609
26894,1.0
13246,0.0
25229,0.0
18562,0.0
1611,0.99060506
23714,0.0
23899,1.0
6877,0.0
12006,0.001966983
7492,0.9059502
26100,0.0
8516,0.0
616,0.0
6923,0.0
25637,0.0
2233,0.013015568
9026,1.1920929e-07
25540,0.0
2747,1.0
22184,1.1920929e-07
23562,4.976988e-06
29499,0.71437514
1753,1.0
4755,0.0
29154,0.00026389956
8043,0.0
16455,1.0
21387,0.0
17730,0.0
21242,0.0042245686
141,0.0
720,0.0007350743
25480,0.0
29089,0.0
6473,0.0
13419,0.0
9333,0.0
15684,0.9947953
16690,1.0
17974,1.0
2374,0.0
11452,1.0
6040,0.0
7553,0.00028532743
27634,0.0
2381,0.0
19350,0.0
6120,1.0
23450,0.0
10681,0.0
18026,4.172325e-07
11731,0.0
4131,5.4627657e-05
12112,0.0
17941,1.0
6646,1.0
353,0.0
15834,0.0
19945,0.0
22667,0.0
17812,0.0006059706
10508,0.0
13865,1.0
29116,1.0
21989,0.0
26378,0.0
3253,1.4901161e-07
2831,0.0
18569,0.0
3372,0.0
24584,0.0
28588,0.0
29522,0.0
16314,0.0
13290,0.9999998
4376,2.3037195e-05
3363,1.0
25559,0.0
21980,0.0
6428,0.0
13841,0.9124193
5709,0.0
5901,0.00037565827
26498,0.0
18379,0.0
28151,0.999986
1310,0.0
6734,3.3974648e-06
23445,0.0
12088,0.0
12136,0.0
15101,0.9999809
18397,1.0
22422,1.0
28851,0.0
28347,2.887845e-05
17459,0.0
20728,1.0
22121,0.0
3248,1.0
27947,0.0
16469,0.0
7522,0.9646607
4009,9.23872e-07
26156,0.0
28319,0.0
12537,0.0
1842,0.0
9554,0.0
11769,0.0
7988,1.0
25415,0.0
26597,0.9999969
5853,1.1920929e-07
753,0.9591856
11820,0.0
25469,0.0
11122,0.0
12309,0.0
1982,1.0
24830,0.0
2941,0.34160525
1407,0.0
24760,0.0
3114,0.0
23517,0.0
28496,0.0
1342,0.0
19889,0.00041410327
605,2.9802322e-08
3676,0.34522533
4765,5.8084726e-05
29697,0.0
13613,5.9604645e-08
18182,0.0
14707,1.0
11483,2.0861626e-07
28918,0.0
25178,0.99919534
2018,0.0
19418,0.0
19216,0.0
21843,1.0
4478,4.7683716e-07
12322,0.0
11183,0.99990916
18440,0.0
21498,0.012921661
14383,4.002452e-05
18765,0.0
27826,0.0
20548,0.0
11964,0.0
17652,0.0
18835,0.01549229
23204,0.0
9710,0.0
6409,1.4901161e-07
17765,0.0
3073,0.0
21861,0.0
19188,0.0
13560,0.0
28010,8.940697e-08
19670,0.0
8857,1.0
254,1.0
8780,0.0
4104,3.913045e-05
7500,1.0
12141,0.0
29273,0.0
3071,0.0
26593,0.0
11903,1.0
27671,1.0
11574,0.06359899
14364,0.05296901
17196,0.0
9619,0.0
23003,0.0
20118,0.0
18082,0.0
19596,0.0
343,0.0
12931,1.0
3894,0.0
19150,1.0
8156,0.0
20610,1.0
4001,0.99800944
12968,0.83179253
28688,0.99999976
27294,2.9802322e-08
429,0.0
25079,0.0
23780,0.0
12412,0.0
13091,0.0
11005,0.0
4207,0.004872054
18532,0.0
29494,1.0
27163,0.0
10184,1.0
26953,0.0
27951,0.0
19406,0.0
19915,0.0
15338,1.0
23948,0.0
24533,0.0
8901,1.0
18563,0.0
8047,1.0
2301,0.0
13008,0.0
22597,0.0
19785,0.0
4445,5.662441e-07
21258,0.0
19318,1.0
22388,1.0
15445,0.0
25521,0.0
3262,0.0
11610,0.0
11510,0.0
28954,0.0
6207,0.71132016
27301,0.0
18463,0.0005338788
554,0.0
11391,0.0
25710,0.0
4920,0.0
4768,0.0
12769,0.0
26186,0.0
8848,0.0
8296,1.0
21606,0.0
12252,5.662441e-07
7396,0.0
9065,0.0
24604,0.0
3704,0.016731054
17929,0.0
20546,1.0
4011,0.0
15000,0.0
27961,0.00010865927
14638,1.0
18999,0.0
1616,0.0
926,0.022265077
19231,0.87332183
12295,0.0
25040,0.0
29709,1.0
28917,0.0
23367,0.0
13072,0.97122645
12203,0.9953011
25874,0.0
14,0.0
18186,0.0
6532,0.05352369
13763,0.0
24010,0.0002463162
8690,0.0
16725,0.0
22997,0.0
9830,0.0
28563,0.0
28842,4.7683716e-07
27365,7.2062016e-05
17879,0.00074216723
14112,0.0
23028,0.0
20454,0.0
28499,0.0
8548,0.0
8158,0.0
13428,0.0
1647,1.0
8125,1.0
23178,0.0
28879,0.015623838
6783,0.0
6118,0.0
23591,0.00027126074
11355,1.0102987e-05
4927,0.0361979
6205,0.960892
9109,8.940697e-08
16023,0.0
27245,0.0
22719,0.0
17804,0.0
20652,1.0
12946,0.011611164
13420,9.3221664e-05
28258,2.1249056e-05
21966,0.0
12532,0.0
5489,0.0
13397,0.0
15806,6.097555e-05
24806,0.9997291
24732,0.0
20281,0.0
6598,0.0
25618,0.0
6543,0.0
10793,0.0
23453,0.0
7276,2.771616e-06
28938,0.99981093
7663,1.0
3129,0.0
3979,0.0
8978,0.5986177
29676,0.0
22916,0.0
714,0.46404946
9257,1.0
21462,0.0
3718,0.99999475
27631,1.0
8097,0.0
29076,0.0
27140,1.0
251,0.9999989
1362,0.0
16663,0.0
2403,1.0
9452,1.0
6663,0.0
15849,0.0
3432,0.07698244
14547,0.0
25238,0.0
10775,0.0
200,0.0
1113,0.0
14482,0.0
2551,0.0
9563,1.0
17450,0.0012563765
15674,1.0
20003,0.0
23884,0.8289721
12695,0.0
11756,0.0
21185,0.0
667,0.0
27459,1.0
23907,0.0
7616,0.0
7899,1.0
20830,0.0
18622,0.0
4656,1.2129545e-05
25837,0.0
10721,0.0
13699,0.0
15460,0.047252804
14416,0.0
16086,0.0
27226,0.0
10524,0.0
12081,0.22468075
7847,1.0
27142,1.0
20286,8.046627e-07
16217,0.0
26214,0.0
19233,0.0
6069,1.0
653,2.9802322e-07
27218,1.0
13012,0.0
28823,0.0
10803,0.0
22663,0.0
23442,0.0
26231,0.0020886958
7246,1.847744e-06
3450,0.99966973
22731,0.0
17056,1.0
12608,0.0
10939,1.0
10933,0.9999987
123,0.021418214
26197,0.0
15264,0.0
28376,0.0
11351,2.0861626e-07
4471,1.0
23113,0.0
25032,0.0
1317,0.0
8297,3.1530857e-05
10255,0.0
18959,0.0
13497,0.0
8211,0.025211066
26297,0.0
22804,0.0
10671,0.0
26074,0.04759839
18990,1.66893e-06
21525,0.0
24460,1.013279e-06
502,1.0
22657,0.0
23836,2.0474195e-05
26904,0.0
3625,0.0
18590,0.0
15196,6.2584877e-07
4590,0.0
23057,0.0
27984,1.0
27962,1.692772e-05
12489,1.0
9197,0.0
29848,0.0
4532,0.0
27844,0.937058
14433,0.0
20555,0.0
8387,8.940697e-08
5377,0.5235167
28294,0.0
8723,0.0
27202,0.0
23220,0.0
14556,0.0
5226,2.3841858e-07
15368,1.0
27569,0.0032244623
3548,0.0
7973,0.0
28060,1.0
2677,0.0
29989,0.0
6989,0.9790076
74,0.0
24251,1.0
18496,0.0
20321,0.0
25946,0.0
27779,3.1888485e-06
8529,0.0
26571,0.00056037307
5922,0.0
26353,0.0
3993,1.0
24831,0.0
1748,0.94715965
24723,0.0056037605
22936,0.0
10657,0.0
22467,1.0
2987,0.0
18981,1.4901161e-07
13599,0.0
12304,0.0
14687,0.0001180768
17835,0.0
11972,0.861886
5550,1.0
18621,0.5375411
6250,0.999992
24122,0.0
15388,0.0
11363,0.38410747
14062,0.0
21552,0.00029045343
18150,0.0
23087,0.0
8050,0.0
13747,0.0
27935,0.0
26141,0.80806744
20527,0.0
26854,1.1920929e-07
24360,0.0
11798,0.0
14952,1.0
16880,0.0
17972,0.73944026
12892,0.0
6483,0.0
12719,0.0
949,0.0
23315,0.0
24992,0.0
4964,0.0
9007,1.0
2652,0.0
1990,0.10243553
14665,5.9604645e-08
1992,0.0
24375,0.0
8582,0.0
6568,0.0
11029,0.0
6751,1.0
5957,0.0
2194,0.0
940,0.0
2347,0.0
12464,0.0
15170,1.0
22009,0.0
14548,0.0
28165,0.0
4953,0.0
14398,1.0
18286,0.0019031465
14836,0.0
572,0.0
14773,1.6868114e-05
14768,0.0
26450,0.0
10737,0.0
1447,1.4901161e-07
20301,0.017253965
27047,0.0
12938,0.0
17767,0.0
11788,0.0
10823,1.0
18192,0.0
29332,0.0
23621,0.0
2587,0.0
8063,0.0
27396,0.0
6192,0.5926331
3034,1.0
9196,0.0
5919,1.66893e-05
578,0.00028452277
4723,0.9999999
3462,0.003475368
12344,0.0
18679,0.0
18676,1.0
1206,0.0
21647,0.29180655
24267,9.953976e-06
480,0.0
11378,8.9496374e-05
28669,0.0
23128,0.0
19900,0.0
23541,0.0
27477,0.9980934
18802,0.0
4169,0.0
7782,0.0
9143,1.0
1171,8.940697e-08
16127,1.0
2589,0.0
7889,0.0
3387,0.0
21901,1.0
6394,0.0
1903,0.0
8171,0.0
22341,0.0
8707,0.99993074
12791,1.1622906e-06
18246,0.0
1938,0.0
11810,0.0
7334,0.0
8413,0.0
14508,0.0
18465,0.99994457
8689,0.0
14422,0.0
23477,0.0
23035,0.0
28904,0.0
16487,0.0
4188,0.0
18096,0.0
4581,0.0
20630,0.0
6547,1.3947487e-05
5522,8.940697e-08
25856,0.0
5786,0.0
192,0.99999666
10802,1.0
1921,1.0
29842,0.0
27482,4.568696e-05
25120,0.0
14740,0.0
27656,0.0
28064,0.000120192766
2974,1.0
19716,0.0
29612,0.0
8756,8.940697e-08
26996,0.0
27632,0.0016212165
2060,0.0
29119,1.0
490,0.0
470,5.185604e-06
19884,0.0
7290,0.0
23747,0.0
9841,0.0055599213
2611,0.0
783,1.0
12877,0.99994475
28255,0.0
7353,0.0
21806,1.0
25879,1.0
13007,0.012885153
26675,0.0
8688,0.0
18888,0.0
1061,0.0068235397
2267,0.0
16235,0.0
5534,0.0
27774,1.0
11215,8.672476e-06
15,0.0
5835,0.0
18825,0.0
24091,0.0
15700,0.9999998
1568,0.0
28884,0.0
12933,0.0
29446,0.0
1849,0.0
3565,0.027258813
12015,0.0
20103,6.2584877e-07
25112,0.0
28351,0.0
15850,0.0
8231,1.0
28301,0.0
21537,1.0
8414,0.0
13133,0.0
19408,0.0
29778,0.0
26530,0.0
18251,1.0
27012,0.0
6323,4.6789646e-06
17795,0.0
19392,0.52017486
22508,0.0
11409,1.1026859e-06
28676,0.0
10507,1.0
25952,0.0
29059,0.0
25417,0.0
27879,0.9999307
19474,0.0
26359,0.9994738
15625,0.0
29713,0.0
16541,1.0
2187,0.0
9086,0.026320726
28702,0.0
24210,0.0
12177,1.0
15666,1.0251999e-05
4885,0.9999979
9043,0.0
25119,0.0
6183,0.9999999
26849,1.0
4758,0.0
13026,0.0
4034,0.0
29971,0.0
12448,6.198883e-06
23382,0.0
23143,9.611249e-05
28837,0.0
10606,0.00022372603
6349,1.0
340,1.1622906e-06
10543,0.0
26087,0.0
23274,0.0
27222,8.940697e-08
21281,0.0
3765,0.0
16001,1.0
2486,0.0
28968,0.0
24415,0.0
7812,0.0
28481,1.3887882e-05
12885,0.0
8150,0.0
27474,0.99993247
21262,0.0
13916,0.0
23447,4.658103e-05
29582,0.0
29405,0.0
588,0.0
29099,0.0
28273,0.0
4094,1.0
13995,0.99996483
12212,3.5762787e-07
7266,0.0
14541,0.0
16552,0.0
26787,0.0
22526,0.0
26490,0.0
15300,0.0
21799,0.0
17287,0.0
9723,1.0
25642,0.0
16532,7.897615e-06
13118,0.00013300776
11344,0.9999928
7620,0.0
17011,0.0
25664,0.0
481,0.9999993
17857,6.2584877e-07
9157,0.0
14943,0.0
9038,0.81793296
1875,0.0002489388
4226,0.0
17398,0.0
13234,0.0
8168,1.0
22435,0.0
17335,0.0012413263
2261,0.0
11751,0.0
4937,0.40082458
15577,0.0
24394,2.6464462e-05
13087,0.8768901
7211,0.0
19006,0.0
27392,0.0
6360,0.0
14803,0.0
27525,0.0
18451,1.0
29974,0.0
24352,0.0
8751,0.0
4452,0.0
14238,0.0
10938,0.0
22532,0.0
2123,1.0
22262,0.0
15603,0.9999739
3343,0.0
26841,0.0
21166,0.88399494
12429,0.0
4572,0.0
13019,0.0
6334,0.0
21850,0.0
11169,4.9471855e-06
29362,1.0
21243,1.6152859e-05
13947,0.0
6636,1.0
27443,0.0
8748,1.0
18212,0.0
15070,0.0
19374,0.0
27799,1.0
16669,0.0
12420,0.0
16985,0.0
26652,1.0
20598,0.0
2092,0.86159307
8243,1.4901161e-07
17173,0.0
23152,0.0
21026,0.0
7463,0.0
10310,1.0
29333,0.0
23239,0.0
15940,1.0
13913,4.4703484e-07
23475,0.0
26850,1.0
20834,1.0
1138,1.847744e-06
12589,1.0
6051,0.0
7713,0.0
25134,0.0
27524,0.99999714
15056,0.0
16899,0.0
6912,0.0
16811,0.0
12715,0.0
12499,0.0
4194,1.0
22460,1.0
11957,0.0
6616,0.40392998
5989,0.0
5758,0.0
17109,0.0
642,0.0
10428,0.00015574694
16929,0.5821593
22020,0.0
26075,0.0
18751,0.0
13552,0.0
25093,2.4020672e-05
8281,0.9461876
27058,0.0
3013,1.1920929e-07
18027,2.9802322e-08
27194,0.0
18220,0.0
24332,0.0
17593,0.0
16711,1.0
11322,0.0
28827,0.0
13218,0.0
3518,0.0
14194,3.0696392e-06
10755,0.0
22299,0.0
8558,0.0
21145,0.07146832
18819,0.0
5392,0.0
10328,0.0
28298,1.0
15823,0.00016227365
20044,0.0
6165,0.0
10033,0.03258425
5103,6.854534e-07
784,0.0
22668,0.12560397
7827,0.8671739
4733,0.0
1525,1.4901161e-07
27468,0.0
24731,0.0
28910,0.99991345
17856,0.0
13778,0.0
23282,1.0
2030,0.00041812658
12181,0.0
29797,0.9789983
29525,1.0
26003,0.0
6032,0.0
27044,0.0
25259,0.07704282
15573,0.0
9168,1.0
24287,0.0
11682,1.0
7328,0.0
20282,1.0
28404,0.0
18957,3.5464764e-06
15125,0.0
11204,0.0
3843,0.0
1927,0.0
14880,0.0
25097,0.0
21092,0.0
26865,0.0
2112,0.0
7783,0.0
18339,0.0
10443,0.0
28102,0.0
19438,0.64976287
8057,0.0
29729,9.23872e-07
8152,0.0
5155,0.0
24995,0.0
24799,0.0
8306,2.771616e-06
15694,0.0
11804,1.0
14892,1.0
5748,0.0
1298,0.0
27845,1.0
17970,0.0
25184,0.0
2203,0.0
26732,0.0
10738,2.0176172e-05
23246,0.0
18196,0.0
29097,0.0
2315,0.0
11002,0.12978065
23753,0.0
55,2.9802322e-08
15715,0.0
1971,0.0
3912,0.00038409233
4822,1.0
11305,1.0
11357,1.0
12201,0.0
27059,0.0
1169,9.775162e-06
18342,0.0043945014
5504,0.0
15526,0.0
23556,0.9918756
19667,0.0
9731,0.9999999
20379,0.7397846
4978,0.0
15924,0.0
23821,2.0861626e-07
3033,0.0
10851,0.0
14121,0.0
2583,0.999766
28616,0.0
3957,0.0
23316,1.0
12897,0.0
14828,0.0
17038,0.0
28132,8.940697e-08
4529,2.2649765e-06
7858,0.0
10145,0.0
14479,0.99975663
317,0.0
23224,0.0
22167,0.0018231869
16401,1.0
29320,0.0
12583,0.0
12400,0.0054353178
11580,8.940697e-08
4505,0.22908303
6271,3.6031008e-05
14898,0.00010767579
8654,0.0
21664,0.0
3322,0.42606342
3916,1.0
4309,9.998679e-05
23680,0.0
17859,0.009585142
1712,0.0
8497,5.930662e-06
19821,0.9999796
29873,0.0
29692,0.0
3388,0.0
12073,0.0
300,0.0
5326,5.066395e-07
23006,1.0
27506,0.0
20066,0.0
26875,0.0
20948,0.0
4106,2.9802322e-07
10337,2.8312206e-06
16964,1.0
6305,0.0
14326,1.0
8922,0.0
21657,0.0
17862,8.940697e-08
20976,0.0
8300,1.0
24330,1.0
19924,0.0
26237,0.0
26595,0.0
5116,0.99999976
19066,1.0
13588,0.00010293722
7627,0.0
15077,0.99999964
14425,0.0
17963,0.0
22079,1.0
12146,3.5762787e-07
18300,0.0
29788,0.94130033
5428,0.06509328
10264,0.0
5340,0.942292
27745,0.9999999
12162,0.0
13701,2.115965e-06
10203,0.0
1650,0.0
25110,0.9999989
15018,2.95043e-05
7972,0.0
280,0.0
19442,1.0
12062,0.0
28058,1.0
12355,1.1920929e-07
886,0.0
1506,0.0
12491,5.632639e-06
18611,0.0
20690,1.0
25274,5.9604645e-08
25839,0.28265077
3173,1.0
209,0.0
17774,0.0
13663,0.0
10705,0.0
1946,0.97335887
24162,0.0
7343,0.9995022
28907,0.0007953048
15634,0.0
24717,1.0
11132,0.0
29739,0.0
17711,0.0
14224,0.9992231
26030,0.0
24476,0.0
25542,0.0
11953,1.1920929e-07
1467,1.1920929e-07
1512,0.9999999
6706,0.0
9137,0.0
19039,0.0
22718,0.0
7412,0.0
10826,0.08354437
23413,0.0
15851,1.0
7993,1.0
19206,0.0
11448,0.0
24621,0.0
24730,0.0
17064,5.9604645e-08
11615,3.2782555e-07
22776,0.0
19371,0.0
20860,0.0
174,0.02812931
2765,0.0
13142,0.0
13633,0.0
17332,0.000865221
7478,0.0
27785,0.0
14975,0.0
1152,0.0
20105,0.0
17046,0.0
4462,0.0
15633,0.99133265
14314,0.0
18839,0.0
29668,0.9999087
5557,0.0
10779,0.0
26536,1.0
7806,1.1920929e-07
4186,0.0
4689,0.99999833
23989,3.090501e-05
19790,0.0
16949,0.0
9964,0.0
13432,0.0
3970,0.0
25243,0.0
3800,5.066395e-07
28330,0.0
14150,0.0
28308,0.013440013
6463,0.0
16452,1.0
9852,0.0
4862,0.0
15451,1.0
25648,2.9802322e-08
16695,0.0
3566,7.7188015e-06
12879,0.0
29217,0.0
18698,0.0
5722,1.0
22897,0.0
29044,0.0
24836,0.0
24757,0.0
19770,0.0
17014,0.0
28582,1.0
9981,0.0
17005,1.0
9019,0.0
1204,1.0
15450,0.0
21093,0.0
15098,0.0
22361,0.0
8040,0.0
486,0.0
25252,0.0
7280,0.0
9323,1.4901161e-07
6720,0.0
12234,0.0
7739,1.7881393e-07
7930,2.8312206e-06
4662,0.0
9725,0.0
1551,0.0
5666,0.0
23954,0.0
170,0.0
3270,2.9802322e-08
4626,0.0
26535,5.1677227e-05
28106,0.0
21119,0.0
14592,0.0
15982,0.99911547
29266,1.7881393e-07
29141,0.0
29572,0.0
1157,0.0
13542,0.023759156
10186,0.0
11462,0.0
14557,0.0
2818,1.0
1109,0.0
27107,3.1292439e-06
21747,0.0
14958,0.009677589
579,8.940697e-08
8026,0.0033970475
2625,0.0
21338,0.0
25308,0.0
18645,3.5732985e-05
10444,0.0
23684,0.0
28733,0.0
18199,1.0
18641,0.0
17718,0.0
14247,0.0
24193,1.0
26619,0.0
5513,1.0
5092,0.0
9078,1.0
22396,0.0
20850,1.7285347e-06
12803,1.0
28861,0.02711007
9854,0.0
22524,0.0
23012,0.0
29395,1.0
6157,4.172325e-07
25381,0.0
3512,0.0
8976,1.0
14695,0.0
2333,1.0
12662,0.0
2797,0.9906543
21987,1.0
7278,0.0024781823
24022,0.5735982
4329,0.0
7380,0.0
24059,0.0
19225,1.0
2594,0.99874616
3572,0.0
9148,1.0
17576,4.7504902e-05
13042,2.3245811e-06
25495,0.0
5695,0.0
10021,0.0
2739,0.0
17006,0.010176361
8630,0.0
10230,0.0
27022,1.0
18647,0.0
13692,0.0
12600,0.0
1737,0.04535526
17201,0.0095873475
25496,0.0
15611,0.0
5994,0.0
20642,0.0
25783,0.0
1193,0.0
7480,0.0
3456,1.1920929e-07
10128,0.0
4799,0.0
13548,0.0
7100,0.0
2868,0.0
10494,0.0043536723
7272,0.0
20196,0.0
7302,2.5361776e-05
25510,0.0
13652,3.7252903e-06
12110,0.0
26311,4.7683716e-07
14260,1.963973e-05
14910,3.2782555e-07
28825,0.0
27497,0.0
18323,0.0
21700,4.7028065e-05
7749,0.0
21114,0.0
13014,0.015047014
11765,0.0
24255,0.0
11178,0.0
16394,0.0
15117,0.0
22689,1.0
3850,0.0
21451,0.0
8722,0.0
11834,0.0
16160,0.0
10865,0.0
4348,8.940697e-08
23221,0.99632007
7303,0.14883652
2390,0.9999472
9930,1.1920929e-07
28136,0.0
3833,2.2381544e-05
14631,1.0
22968,0.0
7585,1.0
17185,0.0045597553
18774,1.0
3453,0.0
19505,0.0
2212,0.0
649,4.4703484e-07
20632,0.0
17917,0.0
27375,0.0
25881,0.0
25520,0.0
12253,0.49687627
11255,0.0
21383,0.0
23651,0.0
24090,0.72190213
9512,0.0
10776,1.0
2898,0.0
15111,1.0
6234,0.0
5564,0.0
26860,0.0
9924,0.0
9814,0.0
18993,0.0
27447,0.0
27148,0.0
17555,0.0
12611,2.7418137e-06
14645,0.030021846
16505,0.9265672
5347,0.0
15459,0.0
21553,0.006273538
11904,0.0
24459,1.0
17213,0.111258954
23308,0.0
7371,0.0
4770,0.00034722686
15638,2.9802322e-08
3814,0.0
21340,0.0
17384,0.0
23255,0.0
1233,1.0
6893,0.0
777,0.0
24593,0.15146357
29431,0.0
9272,1.0
13738,0.0
7768,1.4603138e-06
18488,1.1622906e-06
27266,1.5497208e-06
21369,1.0
10555,0.0
21175,0.0
16293,7.2419643e-06
18070,0.0
7065,0.000921309
23338,0.0
2174,0.0
26649,0.0
28646,0.0
16826,0.0
928,0.0
1902,1.7881393e-07
24472,1.0
23520,0.0
7916,0.0
14524,0.0
14312,2.4437904e-06
27716,0.99413145
24539,0.0
991,0.0
16983,0.00018832088
28643,0.0
10641,0.0
5754,0.0
717,0.0
21239,0.0
26157,0.0
2494,0.0
29878,0.0
15589,0.0
27780,0.0
6560,0.0
19135,0.0
2535,0.013379186
24000,0.0
4435,0.0
4877,1.0
12248,0.0
26287,0.0
8647,0.0
20532,0.0
27290,0.0
639,1.0
2217,0.0
7566,0.0
1795,0.00013583899
19351,0.9999994
6494,1.0
25139,0.99313706
21853,2.2947788e-06
22905,0.8921869
29515,0.0
8375,0.0
10280,0.0
17391,0.0
22068,0.0027727187
6000,0.0
13385,0.0
7239,0.0
16053,1.0
6187,0.0
21246,0.0
27973,0.0
21008,0.0
5254,0.00019821525
12154,0.0
25601,0.0
6844,0.0
2669,1.8775463e-06
7860,0.00013574958
16901,0.8735971
8132,0.0
25002,0.0
10064,0.0
18445,1.0
9130,0.0
1570,0.0
2592,0.49344173
22347,0.0
26471,0.0
2454,4.976988e-06
26550,0.0
15988,1.0
6226,0.0
23763,0.0
29605,8.940697e-08
7143,5.9604645e-08
17216,2.0861626e-07
25724,2.682209e-07
29820,1.8417835e-05
20481,1.0
18012,0.0
2273,0.0
11476,0.0322859
13592,0.0
12542,0.0
9997,9.393692e-05
15497,0.0
24132,0.0
19959,0.0
8042,1.0
14110,0.0
15092,0.0
16356,0.0
348,0.0
8832,1.0
2894,0.6608684
10038,0.0
9909,0.0
17551,0.0
1219,0.0
559,0.0005173981
9453,0.0
13277,0.0
19085,0.0
3267,0.0
4879,0.26213354
25639,0.0
19836,0.0
3697,0.0
6872,0.0
22118,0.0
21360,0.0
3017,5.9604645e-08
13168,2.8908253e-06
2967,0.0
28228,0.0
6467,8.940697e-08
13691,0.0
15662,1.0460615e-05
8099,0.008158028
16328,2.0861626e-07
20910,0.0
4845,0.0
4507,0.0
1545,0.0
23299,0.0
1435,0.993919
16240,1.0
27312,7.1525574e-07
29957,0.0
3783,0.91842127
12246,1.7881393e-07
29821,0.0
18387,0.0038363934
21684,0.0
27173,7.1525574e-07
13863,0.0
5690,0.0
26847,1.0
13214,0.0
17598,0.0
5030,0.0
27626,0.0
29712,1.0
19319,0.0
25581,0.7481421
9747,0.0
19958,8.195639e-06
23449,0.0
28436,0.0
17122,1.0
26764,0.0
15217,5.8710575e-06
29920,1.0
25025,1.0
6253,0.0
12689,1.0
15066,0.0
14513,0.0
18352,1.0
374,1.847744e-06
6229,1.0
19512,0.0
29782,0.0
4796,0.9964664
6262,0.0
3383,0.0
27456,0.19229615
748,0.0
13681,0.9999801
2142,0.36588967
3364,0.0
18058,0.99968773
8692,0.0
26288,0.0
27800,1.0
6873,0.0
1202,0.0
11162,0.0
19244,1.1920929e-07
10510,0.9904281
16373,1.3887882e-05
10357,0.99999994
3991,0.0
20702,1.0
20531,0.004704356
21079,0.0
20756,0.0
9807,0.0
27061,0.0
1241,0.0
25732,0.0
6277,0.0
27958,1.0
10676,2.6226044e-06
4068,0.00074610114
11638,0.0
5785,6.556511e-06
15787,0.0
19078,1.0
11753,0.0
24677,1.0
29373,0.0
25486,0.0
8538,1.0
19354,0.0
9456,0.0
7358,0.0
25337,0.0
9436,1.0
27564,0.0
13894,0.0
13209,0.0
24870,0.0
21997,0.0
3414,0.99863374
14442,0.0
26082,0.0
16893,0.0
28373,1.0
26978,0.0
18324,0.0
5703,0.0
20429,2.9802322e-08
24298,1.0
24553,7.867813e-06
21786,0.00025594234
20693,0.0
17404,0.0
12548,1.0
3562,1.0
16625,1.0
16191,0.9989262
24571,1.0
26470,8.136034e-06
24937,0.0
28365,1.0
22134,2.6524067e-06
20957,0.0
26717,0.0
15203,0.99991596
1275,0.0
2298,0.0
20442,0.0
17798,0.0004324019
6554,0.0
20683,0.013341457
15956,0.0
23834,1.0
1349,0.0
20298,0.0
24562,0.0
11128,1.0
11824,0.0
4617,5.9604645e-08
14970,0.0
6953,0.0
21187,0.0
9535,0.0
15458,0.0015038848
27623,0.0
4324,0.0
26203,0.0
18185,0.9956198
11848,0.0
16051,0.0
27702,1.0
13893,1.0
3543,0.0
16106,0.0
7490,0.0
28545,0.0
9994,0.0
2422,1.0
88,0.0
23125,1.1920929e-07
29483,3.993511e-06
15293,0.0
25305,0.0
23022,0.0
1357,0.0
23943,0.0
13492,0.0
24092,0.9997561
13288,4.4107437e-06
16215,0.0
6111,0.0
4908,0.9987321
22232,1.0
5365,0.9998282
11481,0.0
775,0.0
18542,0.0
10384,0.0
6408,1.0
12525,1.0
18666,0.0
17180,0.0
8298,0.02451998
24081,0.0
11152,1.0
14251,0.0
22682,9.23872e-07
16199,0.0
20074,7.2181225e-05
21142,0.0
11114,0.0
26811,0.0
19393,0.0
29310,0.0
27441,0.0
11075,1.0
27888,0.003011793
28802,0.0
1159,0.0
10763,2.6524067e-06
28815,0.0
13924,0.0
24977,0.0
20262,0.0
26350,0.0005726516
21732,0.00016337633
10462,1.0
13421,0.0
27261,0.0
1836,1.0
19205,0.0026326478
24871,0.0
25552,0.0
20143,0.0
15379,0.0
15010,0.0
968,0.0
20584,0.0
21992,1.5884638e-05
28617,4.4703484e-07
21754,0.0
5596,0.0
7220,1.4603138e-06
768,0.0
29191,0.0
29960,0.0
6314,0.0
7661,0.99946654
29010,0.9999902
14402,0.9997947
